timestamp,ax,ay,az,gx,gy,gz,mx,my,mz
0.0,-0.004,0.26,0.985,-0.061,0.305,0.366,-29.6,25.62,-54.5
0.004033565521240234,-0.004,0.261,0.984,0.549,0.427,0.305,-29.6,25.62,-54.5
0.004033565521240234,-0.004,0.261,0.984,0.549,0.427,0.305,-29.1,25.1,-54.85
0.004033565521240234,-0.005,0.262,0.983,1.099,0.366,0.305,-29.51,25.33,-54.94
0.004033565521240234,-0.005,0.262,0.983,1.099,0.366,0.305,-29.51,25.48,-54.81
0.004033565521240234,-0.005,0.261,0.983,1.465,0.366,0.305,-29.87,25.62,-54.98
0.004033565521240234,-0.005,0.261,0.983,1.465,0.366,0.305,-29.87,25.62,-54.98
0.008115053176879883,-0.005,0.26,0.982,1.404,0.366,0.305,-30.33,25.2,-55.52
0.008115053176879883,-0.005,0.26,0.982,0.916,0.488,0.305,-29.79,25.24,-55.06
0.008115053176879883,-0.005,0.26,0.982,0.916,0.488,0.305,-29.86,25.15,-55.58
0.21137189865112305,-0.005,0.261,0.982,0.061,0.366,0.305,-30.21,24.77,-55.69
0.21137189865112305,-0.005,0.261,0.982,0.061,0.366,0.305,-29.41,25.12,-55.26
0.21245288848876953,-0.005,0.261,0.983,-0.61,0.366,0.366,-29.63,25.14,-55.1
0.2134864330291748,-0.005,0.261,0.983,-0.61,0.366,0.366,-29.63,25.14,-55.1
0.2134864330291748,-0.004,0.261,0.983,-1.16,0.305,0.366,-29.6,25.07,-55.32
0.2144467830657959,-0.004,0.26,0.984,-1.221,0.366,0.305,-29.76,25.18,-55.13
0.2144467830657959,-0.004,0.26,0.984,-1.221,0.366,0.305,-29.73,25.43,-55.19
0.2155148983001709,-0.004,0.26,0.984,-0.977,0.305,0.366,-29.85,25.07,-55.54
0.21651554107666016,-0.004,0.26,0.984,-0.977,0.305,0.366,-29.85,25.07,-55.54
0.21651554107666016,-0.005,0.261,0.985,-0.122,0.305,0.305,-29.51,25.07,-55.38
0.2757589817047119,-0.005,0.261,0.985,-0.122,0.305,0.305,-29.99,25.4,-54.55
0.27683162689208984,-0.005,0.26,0.985,0.366,0.366,0.305,-29.57,25.71,-54.74
0.2772238254547119,-0.004,0.261,0.984,0.916,0.305,0.305,-29.48,25.2,-55.17
0.2772238254547119,-0.004,0.261,0.984,0.916,0.305,0.305,-29.1,24.85,-55.07
0.2772238254547119,-0.004,0.26,0.984,0.977,0.427,0.305,-29.55,25.08,-55.85
0.2772238254547119,-0.004,0.26,0.984,0.977,0.427,0.305,-29.55,25.08,-55.85
0.2772238254547119,-0.004,0.26,0.983,0.977,0.427,0.305,-29.09,25.11,-55.42
0.280534029006958,-0.004,0.26,0.983,0.977,0.427,0.305,-29.6,25.3,-55.04
0.280534029006958,-0.004,0.261,0.983,0.671,0.366,0.305,-29.45,25.29,-54.98
0.280534029006958,-0.005,0.262,0.983,0.488,0.305,0.366,-29.54,25.31,-54.75
0.3384718894958496,-0.005,0.262,0.983,0.488,0.305,0.366,-29.54,25.31,-54.75
0.3384718894958496,-0.005,0.262,0.984,-0.061,0.366,0.305,-29.89,25.42,-54.46
0.3394908905029297,-0.005,0.262,0.984,-0.061,0.366,0.305,-29.58,25.23,-55.2
0.3401782512664795,-0.005,0.261,0.983,-0.061,0.305,0.366,-29.47,25.26,-54.76
0.34061717987060547,-0.005,0.261,0.983,-0.061,0.305,0.366,-29.67,25.59,-54.63
0.34061717987060547,-0.004,0.261,0.982,-0.122,0.366,0.366,-29.7,25.21,-54.76
0.34195804595947266,-0.005,0.262,0.983,-0.244,0.366,0.366,-30.15,25.01,-55.14
0.34195804595947266,-0.005,0.262,0.983,-0.244,0.366,0.366,-30.15,25.01,-55.14
0.34352636337280273,-0.004,0.261,0.984,-0.183,0.366,0.305,-29.83,25.15,-55.0
0.34387922286987305,-0.004,0.261,0.984,-0.183,0.366,0.305,-30.08,25.34,-55.42
0.4038724899291992,-0.004,0.26,0.983,0.183,0.427,0.305,-29.71,25.1,-54.72
0.4038724899291992,-0.004,0.26,0.983,0.183,0.427,0.305,-29.8,25.17,-54.74
0.4068732261657715,-0.005,0.26,0.984,0.122,0.427,0.305,-29.79,25.37,-55.29
0.4068732261657715,-0.005,0.26,0.984,0.305,0.427,0.366,-29.79,25.37,-55.29
0.4068732261657715,-0.003,0.261,0.984,1.605,0.0,0.0,-29.77,25.3,-55.13
0.4068732261657715,-0.003,0.26,0.984,0.305,0.366,0.305,-29.96,25.43,-54.72
0.4068732261657715,-0.003,0.26,0.984,0.305,0.366,0.305,-29.9,25.26,-55.12
0.4101686477661133,-0.005,0.26,0.984,0.366,0.305,0.305,-29.29,25.01,-55.13
0.4105803966522217,-0.005,0.26,0.984,0.366,0.305,0.305,-29.29,25.01,-55.13
0.4105803966522217,-0.004,0.26,0.984,0.183,0.305,0.366,-29.6,25.1,-55.04
0.4672234058380127,-0.004,0.26,0.984,0.183,0.305,0.366,-29.67,25.15,-55.17
0.4672234058380127,-0.004,0.261,0.984,0.366,0.305,0.366,-29.51,24.82,-55.5
0.4672234058380127,-0.005,0.261,0.983,0.305,0.366,0.366,-29.67,25.08,-55.09
0.4672234058380127,-0.005,0.261,0.983,0.305,0.366,0.366,-29.67,25.08,-55.09
0.4702017307281494,-0.005,0.261,0.983,0.488,0.305,0.366,-29.38,24.85,-55.01
0.4706146717071533,-0.005,0.261,0.983,0.488,0.305,0.366,-29.52,24.66,-55.06
0.4706146717071533,-0.005,0.261,0.984,0.305,0.366,0.305,-29.38,25.1,-55.28
0.4706146717071533,-0.005,0.261,0.984,0.305,0.366,0.305,-29.52,25.12,-55.25
0.4706146717071533,-0.005,0.261,0.984,0.305,0.366,0.305,-29.74,25.3,-55.28
0.4706146717071533,-0.005,0.261,0.984,0.305,0.366,0.366,-29.74,25.3,-55.28
0.5272946357727051,-0.004,0.261,0.983,0.305,0.366,0.366,-29.57,24.82,-55.19
0.5284416675567627,-0.005,0.261,0.983,0.366,0.366,0.305,-29.3,24.99,-55.35
0.5284416675567627,-0.005,0.261,0.983,0.366,0.366,0.305,-29.22,24.89,-54.97
0.5294632911682129,-0.005,0.261,0.984,0.061,0.427,0.305,-29.85,25.23,-55.33
0.5301299095153809,-0.005,0.261,0.984,0.061,0.427,0.305,-29.85,25.23,-55.33
0.5305018424987793,-0.004,0.261,0.984,-0.061,0.305,0.366,-29.61,25.21,-55.5
0.5305018424987793,-0.004,0.261,0.984,-0.061,0.305,0.366,-29.82,25.26,-54.71
0.5305018424987793,-0.005,0.26,0.984,0.061,0.366,0.305,-29.58,25.52,-55.2
0.5305018424987793,-0.005,0.26,0.984,-0.061,0.305,0.366,-29.36,25.3,-54.85
0.5305018424987793,-0.004,0.26,0.984,-0.061,0.305,0.366,-29.36,25.36,-55.48
0.5872557163238525,-0.004,0.26,0.984,-0.183,0.427,0.305,-29.42,25.36,-55.48
0.5872557163238525,-0.004,0.26,0.984,-0.183,0.427,0.305,-29.48,25.23,-54.79
0.5872557163238525,-0.003,0.26,0.984,-0.122,0.366,0.366,-29.42,25.18,-54.75
0.5905439853668213,-0.003,0.26,0.984,-0.122,0.366,0.366,-30.08,25.12,-54.97
0.5905439853668213,-0.004,0.261,0.984,0.061,0.427,0.305,-29.61,25.23,-55.22
0.5905439853668213,-0.004,0.261,0.984,0.061,0.427,0.305,-29.61,25.23,-55.22
0.5919320583343506,-0.005,0.262,0.984,0.549,0.305,0.305,-29.51,25.05,-54.71
0.5919320583343506,-0.005,0.262,0.984,0.671,0.427,0.305,-29.35,25.43,-55.52
0.5935471057891846,-0.005,0.261,0.984,1.605,0.0,0.0,-29.3,25.52,-55.17
0.5935471057891846,-0.005,0.261,0.984,1.038,0.366,0.366,-29.38,25.17,-54.98
0.653954267501831,-0.005,0.261,0.984,1.038,0.366,0.366,-29.38,25.17,-54.98
0.653954267501831,-0.005,0.261,0.983,1.099,0.427,0.305,-29.57,25.2,-55.28
0.653954267501831,-0.005,0.261,0.983,1.099,0.427,0.305,-29.66,25.1,-55.26
0.653954267501831,-0.004,0.261,0.982,0.854,0.366,0.366,-29.63,25.1,-54.93
0.653954267501831,-0.004,0.261,0.982,0.854,0.366,0.366,-29.23,25.04,-54.66
0.6568770408630371,-0.004,0.26,0.982,0.427,0.488,0.244,-29.57,25.02,-55.0
0.6572737693786621,-0.004,0.26,0.982,-0.488,0.366,0.366,-29.73,24.89,-55.1
0.6572737693786621,-0.004,0.26,0.982,-0.488,0.366,0.366,-29.73,24.89,-55.1
0.6586618423461914,-0.004,0.259,0.984,-1.282,0.427,0.305,-29.86,25.04,-54.79
0.6586618423461914,-0.004,0.259,0.984,-1.282,0.427,0.305,-29.76,24.92,-55.0
0.7118852138519287,-0.005,0.259,0.985,-1.221,0.244,0.366,-29.71,25.23,-55.28
0.7135133743286133,-0.005,0.259,0.985,-1.221,0.244,0.366,-29.71,25.23,-55.28
0.7135133743286133,-0.004,0.26,0.985,-0.977,0.305,0.305,-29.47,24.88,-55.76
0.7135133743286133,-0.004,0.26,0.986,-0.488,0.122,0.427,-29.38,24.64,-55.76
0.7135133743286133,-0.004,0.26,0.986,-0.488,0.122,0.427,-29.48,25.1,-55.54
0.7135133743286133,-0.004,0.26,0.985,0.488,0.366,0.366,-29.64,25.17,-55.48
0.7168300151824951,-0.004,0.26,0.985,0.488,0.366,0.366,-29.44,25.1,-55.86
0.7172291278839111,-0.005,0.261,0.984,1.16,0.244,0.305,-29.74,25.11,-55.16
0.7172291278839111,-0.005,0.261,0.984,1.16,0.244,0.305,-29.74,25.11,-55.16
0.7185180187225342,-0.004,0.261,0.984,1.587,0.427,0.305,-29.44,25.1,-54.66
0.7705483436584473,-0.004,0.261,0.984,1.587,0.366,0.366,-29.33,24.79,-54.65
0.7717316150665283,-0.004,0.261,0.982,1.587,0.366,0.366,-29.64,25.34,-55.1
0.7717316150665283,-0.004,0.261,0.982,1.038,0.488,0.305,-29.38,25.45,-54.62
0.7734959125518799,-0.004,0.261,0.982,1.038,0.488,0.305,-29.38,25.45,-54.62
0.7738373279571533,-0.004,0.261,0.983,0.244,0.366,0.305,-29.51,25.33,-55.04
0.7738373279571533,-0.004,0.261,0.983,0.244,0.366,0.305,-29.52,25.33,-54.62
0.7749853134155273,-0.004,0.26,0.984,-0.366,0.427,0.305,-30.08,25.48,-54.69
0.7749853134155273,-0.004,0.26,0.984,-0.366,0.427,0.305,-29.86,25.4,-54.33
0.7749853134155273,-0.004,0.26,0.984,-0.793,0.244,0.366,-29.48,25.65,-54.36
0.7770936489105225,-0.005,0.261,0.984,-0.916,0.305,0.305,-29.83,25.48,-54.38
0.8301970958709717,-0.005,0.261,0.984,-0.916,0.305,0.305,-29.83,25.48,-54.38
0.8306560516357422,-0.004,0.261,0.984,-0.732,0.244,0.366,-30.15,25.48,-55.0
0.8306560516357422,-0.004,0.261,0.984,-0.732,0.244,0.366,-29.47,25.43,-55.38
0.8318967819213867,-0.004,0.261,0.984,-0.305,0.427,0.305,-29.61,25.59,-55.86
0.8318967819213867,-0.004,0.261,0.984,-0.305,0.427,0.305,-29.61,25.59,-55.88
0.8335292339324951,-0.004,0.261,0.984,0.244,0.305,0.366,-29.6,25.4,-56.12
0.8338747024536133,-0.003,0.261,0.984,0.732,0.488,0.305,-29.6,25.4,-56.12
0.8338747024536133,-0.003,0.261,0.984,0.732,0.488,0.305,-29.87,25.46,-56.23
0.8349804878234863,-0.004,0.26,0.984,0.793,0.366,0.366,-29.67,25.12,-56.11
0.8349804878234863,-0.004,0.26,0.984,0.793,0.366,0.366,-29.92,25.26,-55.73
0.890209436416626,-0.004,0.26,0.984,0.793,0.488,0.305,-30.23,25.5,-55.93
0.891671895980835,-0.004,0.26,0.984,0.793,0.488,0.305,-30.23,25.5,-55.93
0.891671895980835,-0.004,0.26,0.984,0.854,0.305,0.305,-29.79,25.67,-55.82
0.891671895980835,-0.005,0.26,0.984,0.793,0.427,0.244,-29.89,25.68,-55.23
0.8935425281524658,-0.005,0.26,0.984,0.793,0.427,0.244,-29.6,25.43,-55.38
0.8939681053161621,-0.005,0.261,0.984,0.244,0.305,0.366,-29.6,25.36,-55.5
0.8939681053161621,-0.005,0.261,0.984,0.244,0.305,0.366,-29.6,25.36,-55.51
0.8950953483581543,-0.004,0.261,0.983,0.061,0.305,0.366,-29.35,25.39,-55.38
0.8950953483581543,-0.004,0.261,0.983,0.061,0.305,0.366,-29.14,25.39,-55.38
0.8962883949279785,-0.003,0.261,0.982,-0.061,0.305,0.366,-29.57,25.12,-55.67
0.9472417831420898,-0.003,0.261,0.982,-0.183,0.427,0.305,-29.16,25.08,-55.61
0.9501705169677734,-0.004,0.261,0.982,-0.183,0.427,0.305,-29.36,25.31,-55.33
0.9508321285247803,-0.004,0.261,0.983,-0.427,0.305,0.366,-29.29,25.49,-55.31
0.9508321285247803,-0.004,0.261,0.983,-0.427,0.305,0.366,-29.29,25.49,-55.31
0.9508321285247803,-0.004,0.26,0.984,-0.244,0.427,0.305,-29.13,25.42,-55.19
0.9522311687469482,-0.004,0.26,0.984,-0.244,0.427,0.305,-30.05,25.3,-55.2
0.9522311687469482,-0.004,0.26,0.985,-0.183,0.305,0.366,-29.52,25.33,-55.42
0.9535315036773682,-0.004,0.26,0.985,-0.183,0.305,0.366,-29.52,25.33,-55.42
0.954164981842041,-0.004,0.259,0.986,0.244,0.427,0.305,-29.51,25.18,-55.5
0.954164981842041,-0.005,0.26,0.985,0.427,0.366,0.366,-29.47,25.27,-55.5
1.007967233657837,-0.005,0.26,0.985,0.427,0.366,0.366,-29.68,24.99,-55.73
1.007967233657837,-0.005,0.26,0.985,0.732,0.427,0.305,-29.22,25.24,-55.52
1.007967233657837,-0.005,0.26,0.985,0.732,0.427,0.305,-29.42,25.3,-55.54
1.007967233657837,-0.004,0.26,0.984,0.793,0.305,0.366,-29.35,24.98,-56.18
1.007967233657837,-0.004,0.26,0.984,0.793,0.305,0.366,-29.35,24.98,-56.18
1.007967233657837,-0.004,0.261,0.983,0.854,0.366,0.366,-29.67,25.27,-55.85
1.007967233657837,-0.005,0.262,0.982,0.488,0.366,0.366,-29.47,25.21,-56.31
1.0120513439178467,2.867,1.616,2.871,1.605,0.0,0.0,-29.71,25.31,-56.09
1.0120513439178467,-0.004,0.261,0.983,0.244,0.427,0.366,-29.8,25.78,-55.92
1.0120513439178467,-0.004,0.261,0.983,0.244,0.427,0.366,-29.8,25.78,-55.92
1.063464879989624,-0.004,0.261,0.983,-0.061,0.366,0.366,-29.29,24.74,-55.9
1.0654916763305664,-0.004,0.261,0.983,-0.061,0.366,0.366,-29.52,25.1,-55.9
1.0654916763305664,-0.005,0.261,0.984,-0.061,0.427,0.366,-29.47,25.11,-56.23
1.0654916763305664,-0.005,0.261,0.985,-0.183,0.366,0.305,-29.35,25.29,-55.85
1.0654916763305664,-0.005,0.261,0.985,-0.183,0.366,0.305,-29.11,25.37,-55.88
1.0654916763305664,-0.004,0.26,0.984,0.0,0.366,0.366,-29.58,25.15,-55.57
1.0654916763305664,-0.004,0.26,0.984,0.0,0.366,0.366,-29.58,25.15,-55.57
1.0654916763305664,-0.004,0.26,0.984,0.061,0.366,0.366,-29.51,25.04,-55.67
1.0695292949676514,-0.004,0.26,0.984,0.061,0.366,0.366,-29.45,25.34,-55.5
1.0695292949676514,-0.004,0.261,0.984,0.366,0.366,0.366,-29.9,24.64,-55.63
1.1233758926391602,-0.004,0.26,0.984,0.427,0.366,0.366,-29.67,25.01,-54.97
1.1233758926391602,-0.004,0.26,0.984,0.427,0.366,0.366,-29.67,24.95,-54.69
1.1233758926391602,-0.004,0.26,0.984,0.671,0.366,0.366,-29.38,25.53,-55.6
1.1233758926391602,-0.004,0.26,0.984,0.671,0.366,0.366,-29.38,25.53,-55.6
1.1233758926391602,-0.005,0.26,0.984,0.549,0.427,0.366,-29.32,25.31,-55.44
1.1233758926391602,-0.005,0.26,0.984,0.549,0.427,0.366,-29.47,25.64,-54.63
1.1233758926391602,-0.005,0.26,0.984,0.549,0.366,0.305,-29.41,25.08,-55.22
1.1275248527526855,-0.005,0.26,0.984,0.366,0.427,0.305,-29.23,25.49,-55.42
1.1275248527526855,-0.004,0.26,0.984,0.366,0.427,0.305,-29.23,25.49,-55.42
1.1275248527526855,-0.004,0.26,0.984,0.366,0.366,0.366,-29.54,25.55,-54.93
1.1811680793762207,-0.004,0.26,0.984,0.366,0.366,0.366,-29.63,25.53,-54.69
1.1811680793762207,-0.004,0.26,0.984,0.183,0.366,0.366,-29.44,25.15,-54.88
1.1811680793762207,-0.004,0.26,0.984,0.183,0.366,0.366,-29.44,25.15,-55.52
1.1851963996887207,-0.005,0.261,0.983,0.183,0.366,0.366,-29.71,25.05,-55.92
1.1851963996887207,-0.005,0.261,0.983,0.183,0.366,0.366,-29.71,25.05,-55.92
1.1851963996887207,-0.004,0.261,0.984,0.122,0.366,0.305,-29.1,25.77,-55.98
1.1851963996887207,-0.005,0.261,0.984,0.122,0.366,0.366,-29.42,25.55,-55.45
1.1851963996887207,-0.005,0.261,0.984,0.122,0.366,0.366,-29.66,25.1,-55.25
1.1851963996887207,-0.005,0.261,0.983,0.061,0.427,0.305,-29.47,25.37,-55.38
1.1851963996887207,-0.005,0.261,0.983,0.061,0.427,0.305,-29.47,25.37,-55.38
1.2406482696533203,-0.005,0.261,0.983,0.183,0.427,0.305,-29.77,25.4,-55.35
1.2406482696533203,-0.005,0.261,0.983,0.183,0.427,0.305,-29.82,24.8,-55.47
1.2406482696533203,-0.005,0.261,0.984,0.244,0.427,0.305,-30.11,25.42,-55.39
1.2406482696533203,-0.004,0.26,0.984,0.427,0.366,0.305,-29.96,25.52,-55.52
1.244673490524292,-0.004,0.26,0.984,0.427,0.366,0.305,-29.96,25.52,-55.63
1.244673490524292,-0.005,0.26,0.983,0.488,0.427,0.305,-29.89,25.45,-55.45
1.244673490524292,-0.005,0.26,0.983,0.488,0.427,0.305,-29.92,25.45,-55.45
1.244673490524292,-0.005,0.261,0.984,0.244,0.305,0.366,-30.04,25.18,-55.86
1.244673490524292,-0.005,0.261,0.984,0.244,0.305,0.366,-29.9,25.86,-55.35
1.244673490524292,-0.004,0.261,0.983,0.183,0.366,0.305,-29.55,25.71,-55.79
1.2978665828704834,-0.004,0.261,0.983,0.305,0.305,0.366,-29.55,25.4,-55.63
1.2978665828704834,-0.004,0.26,0.983,0.305,0.305,0.366,-29.9,25.4,-55.63
1.2978665828704834,-0.005,0.261,0.983,0.183,0.366,0.305,-29.47,25.5,-56.05
1.2978665828704834,-0.005,0.261,0.983,0.183,0.366,0.305,-30.04,25.45,-55.8
1.2978665828704834,-0.005,0.261,0.983,0.061,0.305,0.366,-29.51,25.36,-55.74
1.2978665828704834,-0.005,0.261,0.983,0.061,0.305,0.366,-29.51,25.36,-55.74
1.301955223083496,-0.004,0.26,0.984,0.061,0.427,0.305,-29.86,25.8,-55.63
1.301955223083496,-0.004,0.26,0.984,0.061,0.427,0.305,-29.64,25.33,-55.63
1.301955223083496,-0.004,0.26,0.983,0.244,0.305,0.366,-29.48,25.37,-56.11
1.301955223083496,-0.004,0.26,0.983,0.244,0.427,0.244,-29.7,25.46,-55.61
1.3518455028533936,-0.004,0.261,0.983,0.244,0.427,0.244,-29.63,25.2,-55.79
1.3558599948883057,-0.004,0.261,0.983,0.122,0.366,0.305,-30.01,25.33,-54.87
1.3558599948883057,-0.004,0.261,0.983,0.122,0.366,0.305,-30.01,25.33,-54.87
1.3558599948883057,-0.004,0.26,0.983,0.061,0.366,0.305,-30.14,25.31,-54.74
1.3558599948883057,-0.004,0.26,0.983,0.061,0.366,0.305,-29.66,25.87,-54.87
1.3558599948883057,-0.004,0.26,0.983,0.183,0.305,0.366,-30.18,25.67,-55.1
1.3558599948883057,-0.004,0.26,0.983,0.183,0.305,0.366,-30.18,25.67,-55.1
1.3558599948883057,-0.005,0.261,0.984,0.244,0.366,0.366,-29.76,25.45,-55.29
1.3603060245513916,-0.005,0.261,0.984,0.061,0.305,0.366,-29.9,25.43,-55.29
1.3603060245513916,-0.005,0.261,0.984,0.061,0.305,0.366,-29.68,25.01,-54.94
1.4122021198272705,-0.005,0.26,0.984,0.0,0.427,0.305,-29.92,25.29,-55.38
1.4136104583740234,-0.005,0.26,0.984,0.0,0.427,0.305,-29.73,25.69,-55.12
1.4136104583740234,-0.004,0.26,0.984,0.183,0.305,0.366,-30.12,25.3,-55.47
1.4144186973571777,-0.004,0.26,0.984,0.183,0.305,0.366,-30.12,25.3,-55.47
1.4144186973571777,-0.004,0.26,0.984,0.244,0.366,0.305,-30.43,25.61,-55.73
1.4155254364013672,-0.004,0.261,0.984,0.244,0.366,0.305,-29.83,25.27,-55.5
1.416527509689331,-0.004,0.261,0.984,0.244,0.366,0.305,-29.93,25.74,-55.69
1.4169623851776123,-0.005,0.261,0.984,0.244,0.427,0.305,-29.64,25.46,-55.03
1.4169623851776123,-0.005,0.261,0.984,0.244,0.427,0.305,-29.64,25.46,-55.03
1.418001651763916,-0.005,0.261,0.983,0.244,0.305,0.366,-29.71,25.72,-56.02
1.4683325290679932,-0.005,0.261,0.983,0.244,0.305,0.366,-30.05,25.72,-56.02
1.4683325290679932,-0.004,0.261,0.983,0.244,0.366,0.366,-29.58,25.52,-55.35
1.4683325290679932,-0.004,0.261,0.983,0.061,0.305,0.366,-29.64,25.17,-55.61
1.4683325290679932,-0.004,0.261,0.983,0.061,0.305,0.366,-29.52,25.42,-55.47
1.4723443984985352,-0.004,0.261,0.984,0.0,0.427,0.305,-29.52,25.69,-55.54
1.4723443984985352,-0.004,0.261,0.984,0.0,0.427,0.305,-29.52,25.69,-55.54
1.4723443984985352,-0.004,0.261,0.984,0.061,0.305,0.366,-29.57,25.53,-56.26
1.4723443984985352,-0.004,0.261,0.984,0.061,0.305,0.366,-29.33,25.99,-55.73
1.4723443984985352,-0.005,0.261,0.984,0.183,0.427,0.305,-29.64,25.91,-55.86
1.4723443984985352,-0.005,0.261,0.984,0.183,0.427,0.305,-29.64,25.91,-55.86
1.5256175994873047,-0.005,0.262,0.984,0.183,0.366,0.305,-29.79,25.67,-55.41
1.5256175994873047,-0.005,0.261,0.984,0.244,0.366,0.305,-29.86,25.67,-55.41
1.5256175994873047,-0.005,0.261,0.984,0.244,0.366,0.305,-29.93,25.67,-55.57
1.5256175994873047,-0.004,0.261,0.984,0.305,0.366,0.366,-29.7,25.86,-55.6
1.5256175994873047,-0.004,0.261,0.984,0.305,0.366,0.366,-30.39,25.56,-55.85
1.5256175994873047,-0.004,0.261,0.984,0.244,0.427,0.305,-29.98,25.49,-55.77
1.5298073291778564,-0.004,0.261,0.984,0.244,0.427,0.305,-29.98,25.49,-55.77
1.5298073291778564,-0.004,0.261,0.983,0.183,0.305,0.305,-29.7,25.53,-55.83
1.5298073291778564,-0.004,0.261,0.983,0.244,0.427,0.305,-29.93,25.39,-55.45
1.5298073291778564,-0.004,0.261,0.983,0.244,0.427,0.305,-29.54,25.2,-55.58
1.5785284042358398,-0.004,0.261,0.984,0.122,0.305,0.366,-29.93,25.33,-56.27
1.5825724601745605,-0.004,0.261,0.984,0.122,0.305,0.366,-29.93,25.33,-56.27
1.5825724601745605,-0.004,0.261,0.984,0.061,0.427,0.305,-29.92,25.29,-55.12
1.5825724601745605,-0.004,0.261,0.984,0.061,0.427,0.305,-30.04,25.4,-55.82
1.5825724601745605,-0.004,0.261,0.984,0.122,0.305,0.366,-29.73,25.12,-55.22
1.5825724601745605,-0.004,0.261,0.984,0.122,0.305,0.366,-29.57,25.07,-55.14
1.5825724601745605,-0.005,0.26,0.984,0.244,0.366,0.305,-30.04,25.39,-54.49
1.5865931510925293,-0.004,0.261,0.984,0.183,0.366,0.305,-30.04,25.31,-55.35
1.5865931510925293,-0.004,0.261,0.984,0.183,0.366,0.305,-29.96,25.31,-55.35
1.5865931510925293,-0.004,0.261,0.984,0.122,0.366,0.305,-29.99,25.17,-55.19
1.6394636631011963,-0.004,0.261,0.984,0.122,0.366,0.305,-29.76,24.98,-55.52
1.6394636631011963,-0.004,0.261,0.984,0.244,0.366,0.305,-29.57,25.23,-55.96
1.6394636631011963,-0.004,0.261,0.984,0.244,0.366,0.305,-29.57,25.23,-55.96
1.6438348293304443,-0.005,0.261,0.984,0.305,0.427,0.305,-29.71,25.11,-55.74
1.6438348293304443,-0.005,0.261,0.984,0.122,0.366,0.305,-29.95,25.18,-55.31
1.6438348293304443,-0.004,0.26,0.983,0.122,0.366,0.305,-29.48,24.85,-55.54
1.6438348293304443,-0.004,0.261,0.983,0.061,0.427,0.305,-29.86,24.95,-55.41
1.6438348293304443,-0.004,0.261,0.983,0.061,0.427,0.305,-29.86,24.95,-55.41
1.6438348293304443,-0.004,0.261,0.984,0.122,0.305,0.305,-29.68,25.15,-55.8
1.6438348293304443,-0.004,0.261,0.984,0.122,0.305,0.305,-30.04,24.93,-55.25
1.6997582912445068,-0.004,0.261,0.983,0.244,0.305,0.305,-29.9,25.08,-55.58
1.6997582912445068,-0.004,0.261,0.983,0.244,0.305,0.305,-29.87,25.17,-55.36
1.7015047073364258,-0.004,0.26,0.983,0.183,0.366,0.305,-29.95,25.24,-55.04
1.7015047073364258,-0.004,0.26,0.983,0.122,0.366,0.305,-29.95,25.24,-55.04
1.7015047073364258,-0.004,0.26,0.984,0.122,0.366,0.305,-30.01,25.17,-55.26
1.7015047073364258,-0.004,0.261,0.984,0.244,0.366,0.305,-30.15,25.34,-55.19
1.7015047073364258,-0.004,0.261,0.984,0.244,0.366,0.305,-29.89,24.88,-55.32
1.7015047073364258,0.004,0.273,0.973,-5.737,-0.366,0.671,-29.95,25.14,-55.16
1.7015047073364258,0.004,0.273,0.973,-5.737,-0.366,0.671,-29.95,25.14,-55.16
1.7057926654815674,0.006,0.239,0.978,46.265,20.63,3.784,-29.95,25.01,-54.63
1.7550878524780273,0.006,0.239,0.978,46.265,20.63,3.784,-29.89,24.93,-54.97
1.7550878524780273,-0.001,0.262,0.991,23.071,4.395,-4.761,-29.51,25.02,-54.18
1.75913667678833,-0.001,0.262,0.991,23.071,4.395,-4.761,-29.63,24.95,-54.72
1.75913667678833,-0.016,0.286,0.982,-4.822,9.827,-5.127,-29.22,24.73,-54.95
1.75913667678833,-0.028,0.264,0.986,15.259,-0.061,0.427,-29.22,24.73,-54.95
1.75913667678833,2.867,1.616,2.871,1.605,0.0,0.0,-29.85,24.51,-54.34
1.75913667678833,-0.018,0.291,0.996,9.033,0.122,0.793,-29.95,24.67,-54.63
1.75913667678833,-0.018,0.291,0.996,9.033,0.122,0.793,-29.89,24.6,-54.87
1.75913667678833,-0.01,0.272,0.982,3.113,-0.366,0.854,-30.24,24.51,-55.14
1.7631926536560059,-0.01,0.272,0.982,3.113,-0.366,0.854,-30.24,24.51,-55.14
1.8120148181915283,-0.011,0.272,0.973,11.169,-0.366,0.854,-29.96,24.71,-55.25
1.8120148181915283,-0.012,0.289,0.972,0.305,-1.892,1.343,-29.82,24.31,-55.25
1.8120148181915283,-0.012,0.289,0.972,0.305,-1.892,1.343,-30.14,24.69,-54.81
1.8120148181915283,-0.01,0.277,0.961,-6.47,-2.991,1.648,-30.24,24.92,-54.63
1.8163774013519287,-0.01,0.277,0.961,-6.47,-2.991,1.648,-30.09,24.66,-53.99
1.8163774013519287,-0.007,0.277,0.959,-9.46,-2.686,1.404,-30.36,24.99,-55.26
1.8163774013519287,-0.007,0.277,0.959,-9.46,-2.686,1.404,-30.36,24.99,-55.26
1.8163774013519287,-0.005,0.277,0.967,-19.47,-1.77,0.854,-29.98,24.9,-55.2
1.8163774013519287,-0.003,0.259,0.976,-21.057,-1.16,0.366,-30.18,24.99,-55.06
1.8163774013519287,-0.003,0.259,0.976,-21.057,-1.16,0.366,-29.79,25.27,-55.42
